User_ID,Age,Gender,Location,New_Social_Media_Follower,User_Lifetime_Days,Product_Purchased,Spend,Converted_to_Course,Product_Rating,NPS_Score,Days_Since_Last_Interaction,Churned,Group,Converted,Upsell_Revenue,Home_Website_Interaction_Count,Time_to_Conversion,Conversion_Channel,Engagement_Score,Funnel_Stage,Ad_Exposure_Count,Referral_Count,Previous_Purchase_History,Location_Tier
174,35,Male,Northeast U.S.,0,182,eBook,30,1,4,10.0,30.0,0,Treatment,0,30,19,0,,71.53284671532847,Lead,0,3,0,Suburban
175,39,Non-binary,Europe,0,236,1-1 Session,151,1,3,6.268571661171491,6.0,0,Control,0,30,17,0,,69.34306569343066,Lead,1,1,0,Rural
176,44,Female,Midwest U.S.,0,291,eBook,30,0,2,3.419220906093541,50.0,1,Treatment,1,30,10,0,,83.94160583941606,Lead,3,2,1,Urban
177,23,Male,Northeast U.S.,1,100,1-1 Session,60,1,4,5.584727479952783,24.0,0,Treatment,0,30,14,0,,17.51824817518248,Lead,2,3,0,Urban
178,43,Male,West U.S.,1,21,1-1 Session,98,1,4,5.128831359140312,29.0,0,Treatment,1,30,2,0,,37.95620437956204,Lead,0,2,1,Urban
179,34,Male,Southwest U.S.,1,96,,14,0,2,5.470753449749666,34.0,0,Treatment,0,30,32,41,Website,32.846715328467155,Converted,8,0,1,Suburban
180,42,Non-binary,Europe,0,413,,32,0,2,8.092156144421377,31.0,0,Treatment,0,30,13,0,,77.37226277372264,Lead,1,3,0,Urban
181,37,Female,West U.S.,0,312,,0,1,5,6.724467781983963,9.0,0,Control,1,30,0,0,,70.07299270072993,Engaged,1,2,0,Urban
182,18,Male,West U.S.,0,311,Data Course,45,1,2,4.786909268530957,2.0,0,Treatment,1,30,11,0,,59.85401459854016,Lead,4,4,0,Urban
183,34,Female,Europe,0,322,,26,1,2,9.687792567265031,21.0,0,Treatment,0,30,18,0,,80.2919708029197,Engaged,4,4,1,Urban
184,24,Male,West U.S.,1,69,1-1 Session,38,1,1,10.0,54.0,1,Treatment,0,30,23,13,Website,38.68613138686132,Converted,6,1,0,Rural
185,21,Female,Northeast U.S.,1,139,Data Course,45,0,4,6.040623600765255,23.0,0,Treatment,1,30,8,0,,33.57664233576642,Lead,2,1,1,Urban
186,27,Male,Europe,1,62,eBook,30,0,5,4.900883298734075,41.0,0,Control,0,30,12,0,,25.547445255474454,Lead,0,1,0,Urban
187,25,Male,West U.S.,0,330,,0,0,-3,6.1545976309683725,35.0,0,Treatment,1,30,2,0,,91.97080291970804,Engaged,3,4,1,Urban
188,40,Female,West U.S.,1,47,eBook,30,0,1,10.0,,1,Treatment,0,30,19,24,Website,58.3941605839416,Converted,12,2,0,Urban
189,25,Female,Europe,0,229,Data Course,45,0,5,8.434078235030734,23.0,1,Control,0,30,18,0,,54.74452554744526,Lead,0,0,0,Suburban
190,32,Female,Southwest U.S.,1,65,Bundle,60,1,5,6.952415842390199,49.0,1,Treatment,0,30,25,0,,29.1970802919708,Lead,5,1,0,Suburban
191,32,Non-binary,Midwest U.S.,0,169,Data Course,45,0,3,8.776000325640087,35.0,0,Control,1,30,3,0,,51.09489051094891,Lead,5,3,0,Urban
192,37,Non-binary,Europe,0,393,eBook,30,0,1,3.761142996702895,14.0,1,Treatment,1,30,14,0,,85.40145985401459,Engaged,2,3,0,Rural
193,24,Female,Southwest U.S.,0,126,Data Course,45,0,1,9.117922416249444,40.0,1,Treatment,1,30,26,0,,26.277372262773724,Lead,3,1,0,Urban
194,18,Male,West U.S.,1,87,Bundle,60,1,4,9.23189644645256,32.0,0,Control,0,30,2,0,,27.73722627737226,Engaged,0,2,1,Rural
195,31,Female,Northeast U.S.,0,303,eBook,30,0,1,2.735376724874833,40.0,0,Control,1,30,7,0,,88.32116788321169,Engaged,2,2,0,Urban
196,36,Male,West U.S.,0,404,Bundle,60,1,2,8.889974355843204,,0,Control,0,30,15,0,,77.37226277372264,Lead,3,3,0,Suburban
197,34,Male,West U.S.,1,125,,89,0,5,4.672935238327839,37.0,0,Treatment,1,30,0,0,,6.569343065693431,Lead,4,1,0,Suburban
198,35,Female,Southwest U.S.,0,360,,41,0,3,5.242805389343428,,0,Treatment,1,30,34,199,Referral,78.1021897810219,Converted,5,3,1,Urban
199,31,Female,Europe,0,357,1-1 Session,134,1,2,4.217039117515366,0.0,1,Treatment,1,30,19,337,Email Campaign,86.86131386861314,Converted,13,3,0,Suburban
200,22,Female,Midwest U.S.,0,101,eBook,30,0,2,8.092156144421377,39.0,0,Control,0,30,40,68,Website,36.496350364963504,Converted,13,2,1,Rural
201,29,Female,Midwest U.S.,0,380,1-1 Session,0,1,5,5.926649570562137,48.0,0,Control,0,30,23,0,,83.21167883211679,Lead,3,3,0,Suburban
202,38,Male,Europe,0,271,Data Course,45,0,5,8.092156144421377,23.0,0,Treatment,0,30,34,94,Email Campaign,71.53284671532847,Converted,10,5,1,Rural
203,26,Female,Europe,0,140,,5,1,1,6.724467781983963,0.0,1,Treatment,1,30,14,64,Social Media,33.57664233576642,Converted,10,2,1,Urban
204,40,Female,Northeast U.S.,0,431,,29,0,4,5.356779419546547,27.0,1,Control,1,30,4,0,,73.72262773722628,Engaged,0,4,1,Urban
205,18,Female,Europe,0,327,,61,0,4,9.117922416249444,,1,Control,0,30,6,0,,86.13138686131386,Lead,4,1,0,Urban
206,38,Female,Northeast U.S.,0,210,Data Course,45,0,5,8.206130174624496,35.0,0,Treatment,0,30,27,180,Referral,57.66423357664233,Converted,12,3,1,Suburban
207,20,Non-binary,Europe,0,269,Data Course,45,0,2,10.0,18.0,1,Treatment,1,30,22,0,,69.34306569343066,Engaged,0,3,0,Urban
208,29,Female,Northeast U.S.,1,62,eBook,30,0,-2,7.408311963202673,37.0,0,Treatment,0,30,6,0,,32.846715328467155,Lead,0,0,0,Urban
209,24,Male,Europe,1,47,1-1 Session,127,1,2,7.864208084015143,31.0,1,Treatment,0,30,21,0,,30.656934306569344,Lead,0,0,0,Suburban
210,33,Female,Europe,1,27,,48,0,1,6.610493751780845,27.0,0,Control,0,30,8,0,,50.36496350364964,Lead,0,2,1,Suburban
211,33,Female,Midwest U.S.,1,61,Data Course,45,0,2,7.636260023608906,19.0,1,Treatment,0,30,21,0,,11.67883211678832,Engaged,2,0,0,Urban
212,24,Female,West U.S.,1,22,1-1 Session,0,1,2,6.952415842390199,34.0,1,Control,1,30,0,0,,43.06569343065693,Lead,0,0,1,Suburban
213,35,Male,West U.S.,1,75,eBook,30,0,4,10.0,0.0,1,Treatment,1,30,30,0,,24.817518248175183,Engaged,1,2,0,Urban
214,38,Female,Northeast U.S.,1,91,eBook,30,0,-3,3.8751170269060133,13.0,0,Treatment,1,30,25,43,Email Campaign,28.46715328467153,Converted,6,1,1,Urban
215,45,Female,Southwest U.S.,0,234,Data Course,45,0,2,6.268571661171491,12.0,0,Treatment,1,30,3,0,,62.77372262773723,Lead,3,3,0,Urban
216,36,Female,Midwest U.S.,1,134,,16,0,3,8.320104204827617,18.0,0,Control,1,30,4,0,,46.71532846715328,Engaged,3,0,0,Urban
217,38,Female,Europe,0,137,eBook,30,0,4,8.662026295436968,29.0,0,Treatment,1,30,3,105,Website,49.63503649635037,Converted,7,3,0,Urban
218,34,Female,Midwest U.S.,0,368,eBook,30,1,5,0.6838441812187083,28.0,0,Control,0,30,22,0,,85.40145985401459,Engaged,0,2,0,Suburban
219,36,Female,Southwest U.S.,1,94,Data Course,45,0,4,10.0,44.0,0,Treatment,0,30,35,0,,25.547445255474454,Lead,2,0,0,Urban
220,18,Male,Midwest U.S.,1,90,eBook,30,0,4,9.23189644645256,17.0,0,Treatment,1,30,23,14,Email Campaign,37.22627737226277,Converted,4,1,0,Urban
221,22,Male,Southwest U.S.,0,221,eBook,30,0,2,9.23189644645256,37.0,0,Control,0,30,18,0,,72.99270072992701,Lead,1,1,0,Suburban
222,18,Female,Southwest U.S.,0,244,eBook,30,0,5,10.0,19.0,0,Treatment,0,30,18,170,Website,62.04379562043796,Converted,8,2,1,Rural
223,37,Male,Southwest U.S.,0,363,1-1 Session,38,1,3,6.838441812187082,35.0,1,Control,0,30,26,48,Email Campaign,64.96350364963503,Converted,12,1,1,Urban
224,29,Female,Southwest U.S.,1,89,Data Course,45,0,4,7.864208084015143,18.0,0,Control,1,30,14,0,,11.67883211678832,Lead,2,1,1,Suburban
225,25,Male,Southwest U.S.,1,25,,85,0,1,4.900883298734075,28.0,1,Control,0,30,17,0,,23.35766423357664,Lead,1,1,0,Suburban
226,47,Male,Europe,0,280,Data Course,45,0,2,7.636260023608906,12.0,1,Treatment,0,30,18,0,,83.21167883211679,Lead,1,5,0,Suburban
227,21,Male,Midwest U.S.,1,58,Data Course,45,0,2,7.180363902796436,43.0,0,Treatment,1,30,27,0,,31.38686131386861,Engaged,1,1,1,Urban
228,21,Non-binary,West U.S.,0,226,eBook,30,1,-3,7.52228599340579,0.0,1,Control,1,30,0,0,,74.45255474452554,Lead,4,2,1,Urban
229,24,Female,West U.S.,0,268,Bundle,60,1,3,2.963324785281069,,0,Treatment,1,30,8,0,,58.3941605839416,Engaged,2,4,0,Urban
230,18,Female,Europe,1,111,Data Course,45,0,2,3.98909105710913,24.0,1,Treatment,1,30,19,0,,46.71532846715328,Lead,0,1,0,Urban
231,21,Female,Northeast U.S.,0,210,eBook,30,0,5,2.963324785281069,24.0,0,Treatment,1,30,15,0,,66.42335766423358,Engaged,1,5,0,Urban
232,32,Female,Southwest U.S.,0,340,Data Course,45,0,2,6.610493751780845,34.0,0,Control,0,30,23,0,,64.23357664233576,Engaged,3,1,0,Suburban
233,24,Male,Midwest U.S.,0,271,eBook,30,0,5,3.5331949362966593,39.0,0,Control,0,30,26,0,,65.69343065693431,Engaged,2,3,1,Suburban
234,27,Male,Southwest U.S.,1,43,Data Course,45,0,2,5.128831359140312,37.0,0,Treatment,0,30,17,0,,29.92700729927008,Lead,4,0,0,Urban
235,35,Female,Southwest U.S.,0,246,Data Course,45,1,2,5.584727479952783,40.0,1,Control,0,30,18,0,,93.43065693430655,Lead,3,4,0,Urban
236,32,Female,West U.S.,0,243,Data Course,45,0,1,5.926649570562137,16.0,0,Treatment,1,30,0,0,,64.23357664233576,Lead,3,4,1,Suburban
237,18,Non-binary,Southwest U.S.,0,128,,80,0,1,7.864208084015143,53.0,0,Treatment,1,30,17,46,Website,21.897810218978105,Converted,13,5,1,Urban
238,35,Female,Midwest U.S.,0,157,,6,0,5,6.838441812187082,38.0,1,Treatment,1,30,7,53,Email Campaign,47.44525547445255,Converted,12,1,1,Suburban
239,18,Male,Midwest U.S.,1,119,,133,0,4,4.900883298734075,20.0,0,Treatment,0,30,24,64,Referral,28.46715328467153,Converted,5,1,0,Urban
240,37,Male,West U.S.,1,168,,49,1,2,10.0,54.0,1,Treatment,1,30,11,0,,45.25547445255474,Engaged,4,3,1,Rural
241,30,Non-binary,Europe,0,287,eBook,30,0,1,0.7978182114218261,37.0,0,Treatment,0,30,5,0,,59.85401459854016,Lead,1,2,1,Suburban
242,23,Male,West U.S.,1,89,1-1 Session,4,1,4,8.320104204827617,31.0,1,Control,0,30,5,0,,20.437956204379564,Engaged,3,2,1,Urban
243,36,Male,West U.S.,1,43,eBook,30,0,4,6.3825456913746095,45.0,1,Treatment,1,30,6,0,,37.95620437956204,Lead,3,1,0,Rural
244,34,Male,Southwest U.S.,0,291,eBook,30,0,2,9.801766597468148,58.0,1,Control,0,30,17,0,,72.99270072992701,Engaged,4,3,1,Rural
245,35,Female,Northeast U.S.,1,29,1-1 Session,47,1,3,6.610493751780845,13.0,1,Control,1,30,24,0,,5.839416058394161,Lead,0,2,0,Urban
246,33,Male,Europe,0,410,,21,1,5,8.434078235030734,33.0,0,Treatment,0,30,11,0,,78.1021897810219,Engaged,3,2,0,Urban
247,40,Male,Europe,0,153,Data Course,45,0,2,6.040623600765255,28.0,0,Control,0,30,6,0,,38.68613138686132,Lead,0,1,0,Suburban
248,23,Female,Europe,1,59,Data Course,45,0,2,9.345870476655678,24.0,0,Treatment,1,30,16,20,Social Media,16.05839416058394,Converted,9,2,1,Rural
249,28,Male,Southwest U.S.,0,200,1-1 Session,27,1,2,6.268571661171491,39.0,0,Control,0,30,23,0,,59.12408759124088,Lead,3,2,1,Suburban
250,35,Male,West U.S.,1,125,Data Course,45,0,4,2.8493507550779498,52.0,1,Treatment,1,30,0,0,,33.57664233576642,Engaged,0,0,0,Urban
251,39,Male,Southwest U.S.,0,291,,0,0,4,7.750234053812025,26.0,1,Treatment,1,30,0,126,Website,68.61313868613139,Converted,5,5,0,Suburban
252,18,Male,Midwest U.S.,0,326,1-1 Session,25,1,1,5.926649570562137,,0,Control,1,30,19,0,,69.34306569343066,Lead,4,4,0,Urban
253,37,Female,Northeast U.S.,0,368,,23,1,2,1.2537143322342983,,0,Treatment,1,30,11,123,Referral,75.18248175182481,Converted,7,1,1,Urban
254,26,Male,Northeast U.S.,0,323,eBook,30,0,-1,6.724467781983963,35.0,1,Treatment,0,30,8,0,,76.64233576642336,Engaged,5,2,0,Urban
255,21,Female,Southwest U.S.,1,84,,202,0,1,8.092156144421377,20.0,0,Control,0,30,24,54,Website,24.817518248175183,Converted,8,1,1,Urban
256,20,Male,West U.S.,0,374,eBook,30,0,5,5.356779419546547,62.0,0,Treatment,0,30,9,0,,71.53284671532847,Lead,2,5,1,Urban
257,34,Female,Europe,1,16,Data Course,45,0,5,5.356779419546547,59.0,0,Control,0,30,14,0,,36.496350364963504,Engaged,2,2,1,Suburban
258,21,Female,Midwest U.S.,0,194,,31,0,4,7.978182114218262,37.0,1,Treatment,0,30,20,0,,48.17518248175183,Engaged,4,5,0,Rural
259,28,Female,Midwest U.S.,1,85,Data Course,45,0,2,6.838441812187082,,0,Treatment,0,30,0,0,,28.46715328467153,Engaged,1,0,1,Rural
260,32,Female,Northeast U.S.,1,48,Data Course,45,0,5,6.040623600765255,41.0,0,Control,1,30,8,0,,10.218978102189782,Lead,0,0,0,Suburban
261,30,Male,West U.S.,0,220,Data Course,45,1,5,10.0,53.0,0,Treatment,1,30,18,0,,70.8029197080292,Lead,1,3,0,Urban
262,29,Female,Europe,1,107,eBook,30,0,1,4.900883298734075,51.0,1,Control,0,30,18,0,,43.06569343065693,Engaged,5,1,0,Urban
263,22,Female,Northeast U.S.,0,186,eBook,30,0,1,4.558961208124721,46.0,1,Control,0,30,15,0,,31.38686131386861,Lead,2,2,0,Suburban
264,49,Female,West U.S.,0,332,eBook,30,0,3,7.408311963202673,41.0,1,Control,1,30,9,0,,82.48175182481752,Engaged,0,3,0,Urban
265,36,Male,Europe,0,214,eBook,30,0,2,9.345870476655678,23.0,1,Treatment,1,30,1,0,,45.98540145985402,Lead,2,1,1,Suburban
266,23,Male,Southwest U.S.,0,233,,0,0,5,9.003948386046323,4.0,1,Control,0,30,22,0,,50.36496350364964,Engaged,2,4,1,Suburban
267,35,Female,West U.S.,0,287,,40,0,5,3.3052468758904223,41.0,0,Control,1,30,12,0,,76.64233576642336,Lead,2,4,0,Suburban
268,37,Female,Midwest U.S.,1,87,1-1 Session,118,1,3,2.735376724874833,21.0,0,Treatment,0,30,10,0,,27.00729927007299,Lead,1,0,0,Urban
269,38,Female,West U.S.,1,46,,87,1,2,4.444987177921602,38.0,1,Control,0,30,7,0,,20.437956204379564,Lead,2,1,1,Rural
270,18,Female,West U.S.,0,468,eBook,30,0,4,10.0,34.0,0,Treatment,1,30,6,0,,76.64233576642336,Lead,2,1,0,Urban
271,25,Male,West U.S.,1,39,eBook,30,0,2,4.217039117515366,53.0,1,Control,0,30,35,5,Website,25.547445255474454,Converted,10,3,1,Rural
272,23,Female,Europe,0,241,Bundle,60,1,4,10.0,42.0,1,Treatment,1,30,11,0,,32.11678832116788,Engaged,3,1,1,Suburban
273,38,Female,Europe,0,186,1-1 Session,48,1,1,2.621402694671715,20.0,0,Treatment,1,30,3,0,,37.95620437956204,Lead,1,2,0,Rural
274,27,Female,Southwest U.S.,1,0,eBook,30,0,4,2.735376724874833,,0,Treatment,1,30,7,0,,0.7299270072992701,Engaged,0,1,0,Urban
275,18,Male,Southwest U.S.,0,398,Bundle,60,1,4,4.331013147718484,21.0,0,Treatment,1,30,15,0,,65.69343065693431,Lead,3,0,0,Rural
276,23,Female,Europe,1,96,,49,0,-2,6.724467781983963,13.0,1,Treatment,1,30,20,26,Website,40.14598540145985,Converted,12,1,1,Urban
277,20,Male,Europe,0,319,Data Course,45,0,4,2.165506573859242,21.0,0,Treatment,1,30,10,0,,80.2919708029197,Engaged,3,4,1,Rural
278,39,Non-binary,Northeast U.S.,1,137,eBook,30,0,1,4.217039117515366,22.0,0,Control,1,30,8,0,,34.306569343065696,Engaged,5,1,0,Urban
279,32,Female,West U.S.,1,135,1-1 Session,158,1,1,7.750234053812025,40.0,1,Control,0,30,22,0,,29.92700729927008,Lead,2,3,1,Rural
280,24,Female,West U.S.,0,360,Data Course,45,0,5,8.548052265233853,47.0,0,Treatment,1,30,12,0,,73.72262773722628,Lead,3,2,0,Urban
281,29,Female,Midwest U.S.,0,165,Bundle,60,1,3,10.0,11.0,0,Control,1,30,0,0,,32.11678832116788,Engaged,0,0,0,Suburban
282,34,Non-binary,Europe,0,327,,66,0,4,6.838441812187082,4.0,0,Treatment,1,30,7,0,,100.0,Lead,1,3,0,Suburban
283,20,Non-binary,Europe,0,277,,69,0,4,7.294337932999554,32.0,0,Control,0,30,38,136,Referral,85.40145985401459,Converted,8,0,1,Urban
284,18,Male,Southwest U.S.,0,219,,0,0,3,7.978182114218262,10.0,1,Treatment,1,30,23,20,Website,59.85401459854016,Converted,7,4,1,Rural
285,43,Female,Southwest U.S.,0,275,Data Course,45,0,2,6.040623600765255,12.0,1,Control,1,30,8,0,,91.24087591240875,Lead,2,2,0,Suburban
286,22,Female,West U.S.,1,23,1-1 Session,0,1,5,5.470753449749666,15.0,1,Control,1,30,3,0,,0.0,Lead,4,1,0,Urban
287,35,Male,West U.S.,0,274,Data Course,45,0,4,5.698701510155901,30.0,0,Treatment,0,30,19,0,,67.15328467153284,Engaged,2,2,0,Rural
288,37,Non-binary,Europe,0,334,Data Course,45,0,3,8.320104204827617,29.0,0,Control,0,30,11,0,,86.13138686131386,Engaged,4,0,0,Urban
289,48,Male,West U.S.,0,355,eBook,30,0,3,9.687792567265031,,0,Treatment,1,30,15,0,,67.15328467153284,Lead,1,2,1,Suburban
290,26,Male,Europe,0,162,Data Course,45,1,3,10.0,19.0,0,Treatment,0,30,28,0,,48.9051094890511,Lead,2,2,0,Suburban
291,27,Male,Midwest U.S.,1,6,eBook,30,0,5,3.3052468758904223,32.0,0,Control,1,30,1,0,,22.62773722627737,Lead,2,2,0,Urban
292,24,Female,Midwest U.S.,1,94,,0,0,2,8.776000325640087,62.0,1,Control,0,30,15,0,,45.25547445255474,Engaged,2,0,1,Urban
293,33,Female,Northeast U.S.,0,356,1-1 Session,0,1,2,2.2794806040623596,0.0,0,Control,1,30,4,0,,62.04379562043796,Lead,4,0,0,Suburban
294,35,Female,Southwest U.S.,1,20,,0,0,1,2.963324785281069,11.0,1,Treatment,1,30,12,1,Website,37.95620437956204,Converted,6,0,1,Urban
295,40,Male,Northeast U.S.,1,12,1-1 Session,61,1,2,7.636260023608906,38.0,0,Control,0,30,10,0,,22.62773722627737,Engaged,0,0,0,Urban
296,33,Male,Midwest U.S.,1,41,Bundle,60,1,1,5.242805389343428,2.0,0,Control,1,30,16,0,,13.138686131386862,Engaged,2,1,0,Suburban
297,31,Non-binary,West U.S.,0,315,eBook,30,0,-1,6.838441812187082,36.0,0,Control,0,30,20,0,,88.32116788321169,Engaged,5,4,1,Urban
298,23,Male,Southwest U.S.,1,160,Bundle,60,1,1,4.900883298734075,48.0,0,Control,0,30,17,0,,35.76642335766424,Engaged,3,0,1,Suburban
299,28,Non-binary,Southwest U.S.,1,151,eBook,30,0,1,6.610493751780845,46.0,1,Control,0,30,26,0,,21.897810218978105,Lead,5,2,0,Rural
300,18,Non-binary,Northeast U.S.,0,215,1-1 Session,35,1,5,7.0663898725933185,19.0,1,Control,0,30,10,0,,81.02189781021897,Lead,3,2,0,Urban
301,27,Female,Southwest U.S.,0,361,eBook,30,0,3,10.0,18.0,0,Treatment,1,30,0,0,,67.15328467153284,Lead,0,2,0,Suburban
302,23,Non-binary,Midwest U.S.,0,170,Data Course,45,1,3,7.0663898725933185,21.0,0,Control,0,30,4,0,,59.12408759124088,Lead,2,2,0,Suburban
303,41,Male,West U.S.,0,401,,38,0,5,7.750234053812025,6.0,0,Treatment,1,30,8,0,,80.2919708029197,Lead,3,1,0,Urban
304,36,Non-binary,Northeast U.S.,1,64,Bundle,60,1,3,5.8126755403590185,1.0,1,Treatment,1,30,7,0,,40.14598540145985,Engaged,1,1,1,Suburban
305,27,Male,West U.S.,1,47,eBook,30,0,1,4.672935238327839,49.0,1,Control,0,30,21,0,,25.547445255474454,Lead,4,3,0,Suburban
306,23,Female,Northeast U.S.,0,157,1-1 Session,124,1,1,3.5331949362966593,26.0,0,Treatment,1,30,22,0,,32.846715328467155,Lead,1,0,0,Suburban
307,35,Female,Europe,0,134,,9,1,5,9.345870476655678,39.0,0,Control,0,30,14,0,,59.12408759124088,Lead,4,4,1,Suburban
308,18,Female,Southwest U.S.,0,232,Data Course,45,1,1,6.838441812187082,63.0,0,Treatment,0,30,10,0,,48.9051094890511,Lead,5,2,1,Urban
309,34,Male,Europe,0,280,eBook,30,0,2,9.573818537061914,31.0,0,Control,0,30,22,0,,74.45255474452554,Lead,0,0,0,Urban
310,33,Female,Southwest U.S.,0,178,1-1 Session,9,1,2,8.320104204827617,40.0,0,Treatment,0,30,32,58,Website,48.17518248175183,Converted,11,3,1,Rural
311,23,Female,Europe,1,76,Data Course,45,1,5,6.3825456913746095,10.0,1,Control,1,30,0,0,,3.64963503649635,Engaged,0,1,0,Suburban
312,23,Non-binary,West U.S.,1,79,eBook,30,0,3,1.9375585134530062,29.0,0,Control,0,30,22,65,Email Campaign,51.82481751824818,Converted,13,2,1,Urban
313,37,Female,Midwest U.S.,1,77,Data Course,45,0,5,8.092156144421377,27.0,0,Control,0,30,20,0,,18.97810218978102,Lead,2,1,1,Suburban
314,28,Female,Northeast U.S.,1,108,Data Course,45,1,1,6.040623600765255,14.0,0,Treatment,1,30,13,35,Email Campaign,43.79562043795621,Converted,14,1,1,Suburban
315,40,Non-binary,Southwest U.S.,1,93,eBook,30,0,5,8.776000325640087,39.0,1,Control,1,30,6,0,,35.76642335766424,Engaged,2,1,0,Urban
316,25,Non-binary,Northeast U.S.,1,47,Data Course,45,0,1,6.4965197215777275,38.0,0,Treatment,1,30,3,0,,9.48905109489051,Lead,1,0,0,Suburban
317,39,Female,Midwest U.S.,1,40,,38,0,2,5.356779419546547,35.0,0,Control,0,30,11,0,,27.00729927007299,Lead,2,2,1,Urban
318,22,Female,Europe,1,52,1-1 Session,64,1,2,6.040623600765255,44.0,1,Control,0,30,1,0,,5.839416058394161,Lead,0,0,0,Suburban
319,25,Female,West U.S.,1,188,eBook,30,0,4,5.128831359140312,18.0,1,Treatment,1,30,16,0,,21.897810218978105,Lead,3,1,0,Suburban
320,22,Male,Northeast U.S.,0,275,Bundle,60,1,5,5.128831359140312,33.0,0,Control,1,30,4,0,,86.13138686131386,Engaged,4,3,0,Suburban
321,43,Female,Europe,1,78,eBook,30,1,4,8.206130174624496,22.0,1,Treatment,1,30,7,8,Website,27.73722627737226,Converted,11,1,0,Rural
322,21,Female,Southwest U.S.,0,110,,0,1,4,5.584727479952783,28.0,1,Control,0,30,26,0,,43.06569343065693,Lead,3,1,0,Urban
323,38,Male,Northeast U.S.,0,304,,0,0,2,3.1912728456873056,16.0,1,Treatment,1,30,29,136,Website,71.53284671532847,Converted,12,4,1,Urban
324,44,Male,Northeast U.S.,0,86,,17,0,4,10.0,59.0,1,Treatment,0,30,14,0,,35.76642335766424,Lead,3,1,0,Rural
325,23,Female,Southwest U.S.,0,281,1-1 Session,101,1,4,7.52228599340579,,0,Control,0,30,25,0,,66.42335766423358,Engaged,0,2,0,Suburban
326,22,Female,Midwest U.S.,0,400,Data Course,45,0,4,5.698701510155901,16.0,1,Control,0,30,26,0,,76.64233576642336,Engaged,0,2,0,Suburban
327,37,Male,Europe,1,78,,132,0,3,6.610493751780845,35.0,1,Treatment,0,30,23,2,Social Media,34.306569343065696,Converted,13,2,1,Urban
328,25,Female,Northeast U.S.,0,281,eBook,30,0,5,5.470753449749666,41.0,0,Control,0,30,16,0,,86.86131386861314,Lead,1,1,1,Urban
329,35,Female,Europe,1,113,eBook,30,0,4,10.0,1.0,0,Treatment,1,30,0,0,,43.06569343065693,Engaged,0,1,1,Urban
330,26,Male,West U.S.,1,0,1-1 Session,136,1,5,4.217039117515366,37.0,1,Treatment,0,30,5,0,,21.897810218978105,Engaged,3,1,1,Suburban
331,29,Male,Europe,1,63,,50,0,2,8.434078235030734,55.0,0,Control,0,30,16,28,Website,35.76642335766424,Converted,12,0,1,Urban
332,30,Non-binary,Europe,0,259,Data Course,45,0,1,6.838441812187082,34.0,0,Treatment,0,30,18,0,,50.36496350364964,Lead,1,2,1,Suburban
333,21,Male,Southwest U.S.,1,72,Data Course,45,0,5,10.0,58.0,0,Treatment,0,30,5,0,,41.6058394160584,Engaged,1,0,1,Urban
334,30,Male,Europe,0,240,Data Course,45,0,5,7.750234053812025,30.0,0,Treatment,0,30,32,0,,46.71532846715328,Engaged,1,3,1,Suburban
335,21,Male,Midwest U.S.,0,217,Data Course,45,0,1,8.434078235030734,53.0,1,Control,0,30,11,0,,49.63503649635037,Lead,1,3,0,Rural
336,18,Male,Europe,0,411,eBook,30,0,5,7.0663898725933185,7.0,1,Control,1,30,6,0,,75.18248175182481,Lead,3,2,0,Urban
337,22,Male,West U.S.,1,0,Data Course,45,0,5,6.1545976309683725,0.0,0,Control,1,30,8,0,,16.05839416058394,Engaged,2,1,0,Urban
338,28,Male,Europe,1,107,Data Course,45,1,1,6.268571661171491,16.0,0,Control,0,30,12,0,,29.92700729927008,Lead,3,0,0,Suburban
339,43,Female,Southwest U.S.,1,84,Data Course,45,0,1,3.0772988154841863,13.0,0,Treatment,1,30,8,44,Website,40.14598540145985,Converted,13,2,1,Urban
340,23,Female,West U.S.,0,255,Bundle,60,1,4,6.4965197215777275,44.0,0,Control,0,30,21,16,Website,64.23357664233576,Converted,13,4,1,Rural
341,36,Male,Southwest U.S.,0,398,Data Course,45,0,1,6.952415842390199,26.0,0,Control,0,30,20,0,,77.37226277372264,Engaged,2,4,1,Urban
342,23,Female,Midwest U.S.,1,158,,77,1,5,5.356779419546547,4.0,0,Control,0,30,25,75,Email Campaign,53.28467153284672,Converted,13,4,1,Suburban
343,35,Male,Midwest U.S.,0,427,1-1 Session,3,1,4,10.0,41.0,1,Control,1,30,0,0,,66.42335766423358,Lead,0,4,0,Rural
344,39,Non-binary,Southwest U.S.,0,137,Data Course,45,0,2,5.926649570562137,11.0,1,Control,0,30,15,0,,27.00729927007299,Engaged,0,1,0,Suburban
345,28,Male,Midwest U.S.,0,276,Bundle,60,1,4,6.1545976309683725,22.0,0,Treatment,0,30,6,0,,78.1021897810219,Engaged,0,4,0,Urban
346,27,Female,Southwest U.S.,0,224,,38,0,1,4.786909268530957,0.0,0,Control,1,30,20,0,,42.33576642335766,Lead,0,4,0,Urban
347,18,Male,Northeast U.S.,0,128,Data Course,45,0,5,7.0663898725933185,57.0,0,Control,0,30,24,0,,45.98540145985402,Engaged,5,3,0,Urban
348,29,Female,Europe,0,196,eBook,30,0,2,5.584727479952783,20.0,0,Control,1,30,0,0,,48.17518248175183,Lead,0,1,0,Urban
